date,open,high,low,close,volume,change,percent_change,vwap,ticker
2021-02-03,351.7,352.8,349.88,351.09,3392809,-0.61,-0.1734,351.3675,VOO
2021-02-02,349.05,352.34,349.0,350.74,2955229,1.69,0.4842,350.2825,VOO
2021-02-01,343.63,346.85,341.4,345.77,3334009,2.14,0.6228,344.4125,VOO
2021-01-29,345.31,346.22,338.57,340.18,5803647,-5.13,-1.49,342.57,VOO
2021-01-28,345.97,351.07,345.58,347.13,3432188,1.16,0.3353,347.4375,VOO
2021-01-27,349.54,349.56,341.99,344.24,5010372,-5.3,-1.52,346.3325,VOO
2021-01-26,354.23,354.65,352.6,352.8,2430244,-1.43,-0.4037,353.57,VOO
2021-01-25,352.71,353.68,347.97,353.33,3548997,0.62,0.1758,351.9225,VOO
2021-01-22,351.38,353.04,350.99,351.9,1812174,0.52,0.148,351.8275,VOO
2021-01-21,353.46,353.84,352.3,353.16,2582562,-0.3,-0.0849,353.19,VOO
2021-01-20,350.32,353.71,349.97,352.83,2920573,2.51,0.7165,351.7075,VOO
2021-01-19,347.8,348.59,346.36,348.1,3433790,0.3,0.0863,347.7125,VOO
2021-01-15,346.27,347.06,343.53,345.37,3622148,-0.9,-0.2599,345.5575,VOO
2021-01-14,349.85,350.32,347.55,347.85,3497443,-2.0,-0.5717,348.8925,VOO
2021-01-13,348.11,350.06,347.32,349.03,3039926,0.92,0.2643,348.63,VOO
2021-01-12,348.3,349.15,345.97,348.16,2298388,-0.14,-0.0402,347.895,VOO
2021-01-11,347.36,349.82,347.2,348.13,2987858,0.77,0.2217,348.1275,VOO
2021-01-08,349.88,350.62,346.64,350.42,3758462,0.54,0.1543,349.39,VOO
2021-01-07,345.74,349.2,345.54,348.46,3638857,2.72,0.7867,347.235,VOO
2021-01-06,339.79,346.5,339.3,343.33,4804850,3.54,1.04,342.23,VOO
2021-01-05,338.4,342.39,338.39,341.26,3299716,2.86,0.8452,340.11,VOO
2021-01-04,345.02,345.09,335.37,339.03,5402614,-5.99,-1.74,341.1275,VOO
2020-12-31,341.82,344.37,341.23,343.69,3507320,1.87,0.5471,342.7775,VOO
2020-12-30,342.28,342.91,341.57,341.85,2009135,-0.43,-0.1256,342.1525,VOO
2020-12-29,343.63,343.77,340.87,341.39,2555542,-2.24,-0.6519,342.415,VOO
2020-12-28,341.74,342.46,341.09,342.11,2798845,0.37,0.1083,341.85,VOO
2020-12-24,338.37,339.18,337.77,339.16,1447667,0.79,0.2335,338.62,VOO
2020-12-23,338.54,339.75,337.69,337.81,3682167,-0.73,-0.2156,338.4475,VOO
2020-12-22,338.47,338.55,336.47,337.54,2381325,-0.93,-0.2748,337.7575,VOO
2020-12-21,336.83,340.38,334.11,339.59,3918000,2.76,0.8194,337.7275,VOO
2020-12-18,342.39,342.5,338.7,340.64,6025650,-1.75,-0.5111,341.0575,VOO
2020-12-17,341.77,342.25,340.96,342.01,2626995,0.24,0.0702,341.7475,VOO
2020-12-16,339.83,341.04,338.96,340.16,2943154,0.33,0.0971,339.9975,VOO
2020-12-15,337.64,339.64,336.24,339.64,2762601,2.0,0.5924,338.29,VOO
2020-12-14,338.76,339.79,334.89,335.01,2654634,-3.75,-1.11,337.1125,VOO
2020-12-11,335.31,336.8,333.77,336.55,2387889,1.24,0.3698,335.6075,VOO
2020-12-10,335.74,338.0,334.84,336.98,2738559,1.24,0.3693,336.39,VOO
2020-12-09,340.79,340.93,336.26,337.14,2545788,-3.65,-1.07,338.78,VOO
2020-12-08,337.89,340.7,337.85,340.16,1948194,2.27,0.6718,339.15,VOO
2020-12-07,339.07,339.63,337.91,339.18,1943081,0.11,0.0324,338.9475,VOO
2020-12-04,337.5,339.84,337.45,339.81,2907285,2.31,0.6844,338.65,VOO
2020-12-03,336.91,338.3,335.88,336.91,2851086,0.0,0.0,337.0,VOO
2020-12-02,335.22,337.11,334.65,337.01,2270336,1.79,0.534,335.9975,VOO
2020-12-01,335.92,337.8,335.32,336.3,3237145,0.38,0.1131,336.335,VOO
2020-11-30,333.4,333.63,330.04,332.64,4175707,-0.76,-0.228,332.4275,VOO
2020-11-27,334.29,334.61,333.18,334.14,984710,-0.145,-0.0449,334.055,VOO
2020-11-25,333.67,333.67,332.15,333.19,2256860,-0.48,-0.1438,333.17,VOO
2020-11-24,331.02,334.25,330.1,333.74,2659731,2.72,0.8217,332.2775,VOO
2020-11-23,328.28,329.6,326.06,328.42,2222635,0.14,0.0426,328.09,VOO
2020-11-20,328.41,328.66,326.4,326.49,3517557,-1.92,-0.5846,327.49,VOO
2020-11-19,326.76,329.09,325.41,328.69,2962161,1.93,0.5906,327.4875,VOO
2020-11-18,331.63,332.14,327.29,327.32,2647827,-4.31,-1.3,329.595,VOO
2020-11-17,330.73,332.5,329.25,331.34,3052136,0.61,0.1844,330.955,VOO
2020-11-16,331.65,333.12,330.41,333.0,3018755,1.35,0.4071,332.045,VOO
2020-11-13,326.45,329.73,325.89,329.01,1998446,2.56,0.7842,327.77,VOO
2020-11-12,326.74,327.44,322.73,324.6,2539783,-2.14,-0.655,325.3775,VOO
2020-11-11,327.42,328.5,326.17,327.63,2773482,0.21,0.0641,327.43,VOO
2020-11-10,324.77,326.3,322.06,325.34,4120821,0.57,0.1755,324.6175,VOO
2020-11-09,334.36,335.2,325.28,325.76,8097281,-8.6,-2.57,330.15,VOO
2020-11-06,321.44,322.92,319.43,321.75,3640619,0.31,0.0964,321.385,VOO
2020-11-05,320.94,323.55,320.52,321.79,3950281,0.85,0.2648,321.7,VOO
2020-11-04,313.19,319.65,312.0,315.61,5750073,2.42,0.7727,315.1125,VOO
2020-11-03,306.57,310.74,306.09,308.66,3378343,2.09,0.6817,308.015,VOO
2020-11-02,303.37,305.31,300.63,303.31,4080396,-0.06,-0.0198,303.155,VOO
2020-10-30,301.56,302.86,296.37,299.82,5892432,-1.74,-0.577,300.1525,VOO
2020-10-29,300.32,306.25,298.69,303.23,5365171,2.91,0.969,302.1225,VOO
2020-10-28,305.13,305.74,299.62,300.07,5650454,-5.06,-1.66,302.64,VOO
2020-10-27,312.18,312.47,310.56,310.77,2196107,-1.41,-0.4517,311.495,VOO
2020-10-26,314.31,315.08,308.36,311.8,3335822,-2.51,-0.7986,312.3875,VOO
2020-10-23,317.84,317.84,315.24,317.65,1429454,-0.19,-0.0598,317.1425,VOO
2020-10-22,315.06,317.16,312.99,316.57,2362400,1.51,0.4793,315.445,VOO
2020-10-21,315.41,317.52,314.59,314.84,2607729,-0.57,-0.1807,315.59,VOO
2020-10-20,315.48,318.67,314.78,315.41,3066561,-0.07,-0.0222,316.085,VOO
2020-10-19,320.3,320.89,313.33,314.17,2229583,-6.13,-1.91,317.1725,VOO
2020-10-16,320.65,322.21,318.9,318.99,1669831,-1.66,-0.5177,320.1875,VOO
2020-10-15,315.71,319.7,315.23,319.26,2487096,3.55,1.12,317.475,VOO
2020-10-14,322.22,323.3,318.93,319.64,1907391,-2.58,-0.8007,321.0225,VOO
2020-10-13,323.64,323.73,320.71,321.65,2229739,-1.99,-0.6149,322.4325,VOO
2020-10-12,321.14,325.22,320.66,323.72,2193783,2.58,0.8034,322.685,VOO
2020-10-09,317.47,319.1,316.85,318.58,2793967,1.11,0.3496,318.0,VOO
2020-10-08,314.96,315.85,314.05,315.77,1731711,0.81,0.2572,315.1575,VOO
2020-10-07,310.61,313.81,310.6,313.0,1707831,2.39,0.7694,312.005,VOO
2020-10-06,312.25,314.32,307.18,307.72,3389808,-4.53,-1.45,310.3675,VOO
2020-10-05,308.69,312.29,308.69,312.08,2364454,3.39,1.1,310.4375,VOO
2020-10-02,304.72,308.58,304.21,306.72,3124987,2.0,0.6563,306.0575,VOO
2020-10-01,310.16,311.11,307.76,309.6,3005650,-0.56,-0.1805,309.6575,VOO
2020-09-30,306.04,310.75,305.85,307.65,4304504,1.61,0.5261,307.5725,VOO
2020-09-29,306.84,307.51,304.65,305.3,2307331,-1.54,-0.5019,306.075,VOO
2020-09-28,307.42,309.02,306.43,308.36,2437913,0.94,0.3058,307.8075,VOO
2020-09-25,297.58,304.04,296.72,303.28,2683969,5.7,1.92,300.405,VOO
2020-09-24,296.31,301.46,295.04,298.5,3130664,2.19,0.7391,297.8275,VOO
2020-09-23,305.28,305.55,297.17,297.68,2755484,-7.6,-2.49,301.42,VOO
2020-09-22,303.11,305.24,300.67,304.74,2741533,1.63,0.5378,303.44,VOO
2020-09-21,300.47,301.75,296.83,301.69,4536837,1.22,0.406,300.185,VOO
2020-09-18,309.44,309.48,302.55,305.0,3421015,-4.44,-1.43,306.6175,VOO
2020-09-17,306.48,310.27,305.96,308.59,2848323,2.11,0.6885,307.825,VOO
2020-09-16,313.81,315.18,311.04,311.31,2316222,-2.5,-0.7967,312.835,VOO
2020-09-15,313.47,314.26,311.52,312.57,2570928,-0.9,-0.2871,312.955,VOO
2020-09-14,310.08,312.75,309.61,310.97,3056093,0.89,0.287,310.8525,VOO
2020-09-11,308.55,309.59,304.17,306.98,3690254,-1.57,-0.5088,307.3225,VOO
2020-09-10,314.05,314.71,305.82,306.75,3588484,-7.3,-2.32,310.3325,VOO
2020-09-09,310.15,314.66,309.29,312.21,3339835,2.06,0.6642,311.5775,VOO
2020-09-08,309.35,310.59,305.85,306.17,4278260,-3.18,-1.03,307.99,VOO
2020-09-04,317.77,319.6,306.9,314.82,5133935,-2.95,-0.9283,314.7725,VOO
2020-09-03,327.01,327.51,314.81,317.36,6891967,-9.65,-2.95,321.6725,VOO
2020-09-02,325.94,329.67,324.78,328.74,5273074,2.8,0.859,327.2825,VOO
2020-09-01,321.81,324.1,320.94,324.02,3010783,2.21,0.6867,322.7175,VOO
2020-08-31,321.98,322.83,320.8,321.02,5067980,-0.96,-0.2982,321.6575,VOO
2020-08-28,321.14,322.28,319.95,322.15,3538745,1.01,0.3145,321.38,VOO
2020-08-27,320.22,321.5,318.47,320.07,2295927,-0.15,-0.0468,320.065,VOO
2020-08-26,316.75,319.63,316.25,319.43,2605983,2.68,0.8461,318.015,VOO
2020-08-25,315.69,316.26,314.5,316.2,2890833,0.51,0.1616,315.6625,VOO
2020-08-24,314.36,315.17,313.37,315.1,2349556,0.745,0.2354,314.5,VOO
2020-08-21,310.48,312.1,310.17,311.93,2316223,1.45,0.467,311.17,VOO
2020-08-20,308.11,311.27,308.02,310.82,2409269,2.71,0.8796,309.555,VOO
2020-08-19,311.55,312.28,309.31,309.84,2498298,-1.71,-0.5489,310.745,VOO
2020-08-18,310.93,311.55,309.28,311.16,2415819,0.23,0.074,310.73,VOO
2020-08-17,310.44,310.87,310.09,310.51,2183360,0.07,0.0225,310.4775,VOO
2020-08-14,309.15,310.02,308.34,309.51,2098031,0.36,0.1164,309.255,VOO
2020-08-13,309.3,310.78,308.56,309.51,4074194,0.21,0.0679,309.5375,VOO
2020-08-12,308.25,310.81,308.2,310.04,2953661,1.79,0.5807,309.325,VOO
2020-08-11,309.52,310.12,305.07,305.85,3571230,-3.67,-1.19,307.64,VOO
2020-08-10,307.88,308.5,305.92,308.34,2118154,0.46,0.1494,307.66,VOO
2020-08-07,306.23,307.6,305.32,307.36,3319618,1.13,0.369,306.6275,VOO
2020-08-06,304.58,307.29,304.25,307.2,4088158,2.62,0.8602,305.83,VOO
2020-08-05,304.61,305.4,304.31,305.15,2620744,0.54,0.1773,304.8675,VOO
2020-08-04,301.22,303.26,301.22,303.26,2129215,2.04,0.6772,302.24,VOO
2020-08-03,301.65,302.82,301.13,301.99,3769021,0.34,0.1127,301.8975,VOO
2020-07-31,299.45,300.1,295.24,300.1,4460643,0.65,0.2171,298.7225,VOO
2020-07-30,295.74,298.06,293.67,297.61,2951740,1.87,0.6323,296.27,VOO
2020-07-29,296.0,299.26,295.9,298.7,2370847,2.7,0.9122,297.465,VOO
2020-07-28,296.18,297.33,294.79,295.13,3135561,-1.05,-0.3545,295.8575,VOO
2020-07-27,295.48,297.12,294.74,296.97,2253331,1.49,0.5043,296.0775,VOO
2020-07-24,294.86,295.81,293.3,294.82,2850971,-0.04,-0.0136,294.6975,VOO
2020-07-23,299.93,300.62,295.38,296.74,3487108,-3.19,-1.06,298.1675,VOO
2020-07-22,298.22,300.56,298.11,300.33,4121139,2.11,0.7075,299.305,VOO
2020-07-21,299.86,300.35,297.66,298.63,3310876,-1.23,-0.4102,299.125,VOO
2020-07-20,295.33,298.68,294.6,298.01,2539691,2.68,0.9075,296.655,VOO
2020-07-17,295.72,296.35,293.75,295.55,2245953,-0.17,-0.0575,295.3425,VOO
2020-07-16,293.8,295.11,293.15,294.77,3082869,0.97,0.3302,294.2075,VOO
2020-07-15,296.19,296.75,293.35,295.63,6601428,-0.56,-0.1891,295.48,VOO
2020-07-14,287.79,293.32,286.63,293.03,4053101,5.24,1.82,290.1925,VOO
2020-07-13,294.1,296.45,288.61,289.16,3657909,-4.94,-1.68,292.08,VOO
2020-07-10,288.72,292.01,287.34,291.8,2712405,3.08,1.07,289.9675,VOO
2020-07-09,291.02,291.3,285.41,288.9,3164606,-2.12,-0.7285,289.1575,VOO
2020-07-08,289.0,290.55,287.29,290.38,2434228,1.38,0.4775,289.305,VOO
2020-07-07,289.67,291.68,287.89,288.24,3420257,-1.43,-0.4937,289.37,VOO
2020-07-06,290.67,291.58,289.9,291.26,3579354,0.59,0.203,290.8525,VOO
2020-07-02,288.76,290.05,286.18,286.81,3661062,-1.95,-0.6753,287.95,VOO
2020-07-01,284.37,286.51,283.95,285.37,3712553,1.0,0.3516,285.05,VOO
2020-06-30,279.29,284.95,279.15,283.43,5215693,4.14,1.48,281.705,VOO
2020-06-29,276.89,279.72,274.72,279.7,3464934,2.81,1.01,277.7575,VOO
2020-06-26,282.72,282.92,276.52,277.11,4479022,-5.61,-1.98,279.8175,VOO
2020-06-25,280.26,284.1,278.22,283.76,3897429,3.5,1.25,281.585,VOO
2020-06-24,286.08,286.7,278.97,280.79,4534015,-5.29,-1.85,283.135,VOO
2020-06-23,289.51,290.43,287.76,288.16,2503556,-1.35,-0.4663,288.965,VOO
2020-06-22,284.35,287.19,283.26,286.86,2518008,2.51,0.8827,285.415,VOO
2020-06-19,290.04,290.27,283.67,284.97,3479532,-5.07,-1.75,287.2375,VOO
2020-06-18,284.97,287.12,284.55,286.66,2756256,1.69,0.593,285.825,VOO
2020-06-17,288.73,289.02,285.88,286.4,2662798,-2.33,-0.807,287.5075,VOO
2020-06-16,290.05,290.2,282.83,287.72,5294952,-2.33,-0.8033,287.7,VOO
2020-06-15,273.91,283.35,272.77,282.2,4431380,8.29,3.03,278.0575,VOO
2020-06-12,283.35,284.15,274.5,279.65,6232184,-3.7,-1.31,280.4125,VOO
2020-06-11,286.36,294.5,275.8,276.32,7748197,-10.04,-3.51,283.245,VOO
2020-06-10,295.53,296.39,292.59,293.22,5602593,-2.31,-0.7816,294.4325,VOO
2020-06-09,294.49,296.39,293.63,295.06,4686385,0.57,0.1936,294.8925,VOO
2020-06-08,294.43,297.32,293.88,297.17,5559680,2.74,0.9306,295.7,VOO
2020-06-05,291.63,295.38,291.61,293.61,6015518,1.98,0.6789,293.0575,VOO
2020-06-04,286.0,287.75,284.2,286.29,3818618,0.29,0.1014,286.06,VOO
2020-06-03,285.2,287.93,284.93,287.02,5568075,1.82,0.6382,286.27,VOO
2020-06-02,281.79,283.28,280.46,283.28,4340804,1.49,0.5288,282.2025,VOO
2020-06-01,279.07,281.49,278.57,280.97,3910534,1.9,0.6808,280.025,VOO
2020-05-29,278.03,280.35,275.36,279.75,7051402,1.72,0.6186,278.3725,VOO
2020-05-28,280.03,282.04,277.81,278.5,4634896,-1.53,-0.5464,279.595,VOO
2020-05-27,277.78,279.05,272.86,279.05,5152385,1.27,0.4572,277.185,VOO
2020-05-26,277.53,277.74,274.55,275.04,4911764,-2.49,-0.8972,276.215,VOO
2020-05-22,270.76,271.72,269.5,271.55,2296370,0.79,0.2918,270.8825,VOO
2020-05-21,272.8,273.59,269.95,270.94,3581314,-1.86,-0.6818,271.82,VOO
2020-05-20,271.92,273.79,271.69,272.9,4896239,0.98,0.3604,272.575,VOO
2020-05-19,270.61,272.25,268.34,268.52,4921117,-2.09,-0.7723,269.93,VOO
2020-05-18,269.32,272.7,269.06,271.08,6769161,1.76,0.6535,270.54,VOO
2020-05-15,259.54,263.11,258.56,263.04,3386161,3.5,1.35,261.0625,VOO
2020-05-14,256.33,262.0,253.97,261.86,7737588,5.53,2.16,258.54,VOO
2020-05-13,262.87,263.9,256.36,258.74,5617469,-4.13,-1.57,260.4675,VOO
2020-05-12,269.98,270.4,263.33,263.41,5159857,-6.57,-2.43,266.78,VOO
2020-05-11,266.78,270.2,266.43,268.82,3469300,2.04,0.7647,268.0575,VOO
2020-05-08,267.53,269.14,266.38,268.78,3206956,1.25,0.4672,267.9575,VOO
2020-05-07,264.45,266.3,263.9,264.36,3410208,-0.09,-0.034,264.7525,VOO
2020-05-06,264.71,265.11,261.14,261.27,3021415,-3.44,-1.3,263.0575,VOO
2020-05-05,263.45,265.81,262.6,263.04,4437150,-0.41,-0.1556,263.725,VOO
2020-05-04,257.92,260.9,256.53,260.64,4132671,2.72,1.05,258.9975,VOO
2020-05-01,262.14,262.85,258.74,259.82,4790654,-2.32,-0.885,260.8875,VOO
2020-04-30,268.08,268.58,265.23,267.1,7386574,-0.98,-0.3656,267.2475,VOO
2020-04-29,267.98,271.0,266.91,269.45,6773125,1.47,0.5486,268.835,VOO
2020-04-28,267.48,267.79,262.3,262.68,5849521,-4.8,-1.79,265.0625,VOO
2020-04-27,262.01,264.91,261.57,263.9,3892216,1.89,0.7214,263.0975,VOO
2020-04-24,258.0,260.7,255.94,260.14,4770195,2.14,0.8295,258.695,VOO
2020-04-23,257.75,260.9,256.2,256.42,7665377,-1.33,-0.516,257.8175,VOO
2020-04-22,255.83,258.23,254.48,256.47,5635188,0.64,0.2502,256.2525,VOO
2020-04-21,254.25,255.49,250.0,250.95,6526061,-3.3,-1.3,252.6725,VOO
2020-04-20,259.65,263.1,258.58,258.86,6498713,-0.79,-0.3043,260.0475,VOO
2020-04-17,262.31,264.0,259.5,263.61,6738790,1.3,0.4956,262.355,VOO
2020-04-16,256.51,257.3,253.4,256.53,6169114,0.016,0.0078,255.935,VOO
2020-04-15,255.08,256.9,253.11,255.24,4888851,0.16,0.0627,255.0825,VOO
2020-04-14,258.24,261.63,257.21,260.92,6631120,2.68,1.04,259.5,VOO
2020-04-13,254.64,254.95,249.38,253.19,7666366,-1.45,-0.5694,253.04,VOO
2020-04-09,255.12,258.39,253.14,255.67,8812596,0.55,0.2156,255.58,VOO
2020-04-08,246.24,253.05,244.05,251.93,6958583,5.69,2.31,248.8175,VOO
2020-04-07,251.92,252.8,243.46,243.66,12936585,-8.26,-3.28,247.96,VOO
2020-04-06,236.96,245.3,235.93,243.53,7624036,6.57,2.77,240.43,VOO
2020-04-03,230.43,232.71,225.34,228.02,5490162,-2.41,-1.05,229.125,VOO
2020-04-02,225.33,232.18,224.72,231.44,6547009,6.11,2.71,228.4175,VOO
2020-04-01,227.92,231.05,224.13,226.15,13710141,-1.77,-0.7766,227.3125,VOO
2020-03-31,239.45,241.94,235.44,236.82,10386295,-2.63,-1.1,238.4125,VOO
2020-03-30,234.92,241.1,232.97,240.39,8727846,5.47,2.33,237.345,VOO
2020-03-27,232.7,239.64,230.66,232.86,11170599,0.16,0.0688,233.965,VOO
2020-03-26,229.27,241.44,228.85,240.24,12411133,10.97,4.78,234.95,VOO
2020-03-25,225.0,235.51,220.32,226.62,11876357,1.62,0.72,226.8625,VOO
2020-03-24,216.39,224.3,214.83,223.75,13160771,7.36,3.4,219.8175,VOO
2020-03-23,209.63,210.78,200.55,204.27,14128152,-5.36,-2.56,206.3075,VOO
2020-03-20,222.8,224.56,210.05,210.74,11533245,-12.06,-5.41,217.0375,VOO
2020-03-19,218.43,226.0,212.11,220.34,12441164,1.91,0.8744,219.22,VOO
2020-03-18,216.08,224.74,208.31,220.15,20177498,4.07,1.88,217.32,VOO
2020-03-17,223.75,233.95,216.6,232.88,15115490,9.13,4.08,226.795,VOO
2020-03-16,222.85,234.77,218.14,218.57,17271537,-4.28,-1.92,223.5825,VOO
2020-03-13,240.66,247.78,228.1,247.64,19533610,6.98,2.9,241.045,VOO
2020-03-12,234.94,243.68,225.81,226.48,24669258,-8.46,-3.6,232.7275,VOO
2020-03-11,256.66,257.72,247.62,250.73,11518414,-5.93,-2.31,253.1825,VOO
2020-03-10,260.48,263.81,250.0,263.81,10879060,3.33,1.28,259.525,VOO
2020-03-09,253.89,260.99,251.15,252.11,16425909,-1.78,-0.7011,254.535,VOO
2020-03-06,269.32,274.46,266.6,273.19,6669112,3.87,1.44,270.8925,VOO
2020-03-05,280.3,283.41,275.61,277.85,6219956,-2.45,-0.8741,279.2925,VOO
2020-03-04,281.23,287.65,278.7,287.48,5253926,6.25,2.22,283.765,VOO
2020-03-03,284.34,288.32,273.36,276.04,9805876,-8.3,-2.92,280.515,VOO
2020-03-02,274.0,284.04,270.49,283.87,12428627,9.87,3.6,278.1,VOO
2020-02-28,265.32,272.92,262.25,271.74,23324084,6.42,2.42,268.0575,VOO
2020-02-27,280.57,284.48,273.36,273.39,14897627,-7.18,-2.56,277.95,VOO
2020-02-26,288.61,292.28,285.48,286.07,10284673,-2.54,-0.8801,288.11,VOO
2020-02-25,297.73,298.23,286.36,287.34,8465834,-10.39,-3.49,292.415,VOO
2020-02-24,296.96,299.38,295.17,296.24,7096975,-0.72,-0.2425,296.9375,VOO
2020-02-21,308.3,308.58,305.62,306.49,2678575,-1.81,-0.5871,307.2475,VOO
2020-02-20,310.35,311.19,306.67,309.7,4617280,-0.65,-0.2094,309.4775,VOO
2020-02-19,310.42,311.59,310.12,310.92,2257545,0.5,0.1611,310.7625,VOO
2020-02-18,309.24,309.82,308.03,309.43,3002985,0.19,0.0614,309.13,VOO
2020-02-14,310.11,310.33,309.0,310.28,1637209,0.17,0.0548,309.93,VOO
2020-02-13,308.6,310.72,308.36,309.76,2043427,1.16,0.3759,309.36,VOO
2020-02-12,309.56,310.27,309.17,310.06,2115750,0.5,0.1615,309.765,VOO
2020-02-11,308.93,309.69,307.61,308.08,2438848,-0.85,-0.2751,308.5775,VOO
2020-02-10,304.39,307.56,304.35,307.52,2246940,3.13,1.03,305.955,VOO
2020-02-07,305.83,306.59,304.74,305.33,2249279,-0.5,-0.1635,305.6225,VOO
2020-02-06,306.8,307.08,305.81,306.89,1925534,0.09,0.0293,306.645,VOO
2020-02-05,305.4,306.08,303.87,305.85,3049942,0.45,0.1474,305.3,VOO
2020-02-04,301.5,303.23,301.16,302.43,2292773,0.93,0.3085,302.08,VOO
2020-02-03,297.12,299.67,297.03,297.84,3266697,0.72,0.2423,297.915,VOO
2020-01-31,300.44,300.6,294.72,295.69,6184691,-4.75,-1.58,297.8625,VOO
2020-01-30,298.04,301.29,297.3,301.09,4432657,3.05,1.02,299.43,VOO
2020-01-29,301.78,301.94,299.92,300.15,2752249,-1.63,-0.5401,300.9475,VOO
2020-01-28,298.7,301.22,298.22,300.45,3562527,1.75,0.5859,299.6475,VOO
2020-01-27,296.84,298.73,296.45,297.23,4301999,0.39,0.1314,297.3125,VOO
2020-01-24,305.42,305.52,300.81,302.03,3448207,-3.39,-1.11,303.445,VOO
2020-01-23,303.84,304.97,302.66,304.81,2673069,0.97,0.3192,304.07,VOO
2020-01-22,305.31,305.92,304.32,304.51,2765293,-0.8,-0.262,305.015,VOO
2020-01-21,304.08,305.22,304.0,304.43,2757878,0.35,0.1151,304.4325,VOO
2020-01-17,304.77,305.2,304.2,305.06,2218062,0.29,0.0952,304.8075,VOO
2020-01-16,302.94,304.04,302.71,304.03,2582603,1.09,0.3598,303.43,VOO
2020-01-15,300.81,302.3,300.69,301.51,2822336,0.7,0.2327,301.3275,VOO
2020-01-14,300.89,301.91,300.32,300.84,2620725,-0.05,-0.0166,300.99,VOO
2020-01-13,299.91,301.32,299.48,301.24,2738733,1.33,0.4435,300.4875,VOO
2020-01-10,300.74,300.86,298.79,299.26,3667003,-1.48,-0.4921,299.9125,VOO
2020-01-09,299.73,300.19,299.09,300.12,2173883,0.39,0.1301,299.7825,VOO
2020-01-08,296.71,299.31,296.47,298.06,3724359,1.35,0.455,297.6375,VOO
2020-01-07,296.82,297.27,296.06,296.53,2384732,-0.29,-0.0977,296.67,VOO
2020-01-06,294.42,297.42,294.35,297.35,2782110,2.93,0.9952,295.885,VOO
2020-01-03,295.22,297.36,295.04,296.24,3248060,1.02,0.3455,295.965,VOO
2020-01-02,297.29,298.45,296.34,298.42,3149761,1.13,0.3801,297.625,VOO
2019-12-31,294.53,295.99,294.17,295.8,2512719,1.27,0.4312,295.1225,VOO
2019-12-30,296.75,296.84,294.51,295.04,2361077,-1.71,-0.5762,295.785,VOO
2019-12-27,297.51,297.51,296.15,296.67,2225614,-0.84,-0.2823,296.96,VOO
2019-12-26,295.56,296.69,295.52,296.67,2391589,1.11,0.3756,296.11,VOO
2019-12-24,295.36,295.4,294.85,295.16,1305896,-0.2,-0.0677,295.1925,VOO
2019-12-23,295.49,295.53,294.99,295.16,2325251,-0.33,-0.1117,295.2925,VOO
2019-12-20,295.89,296.76,295.78,296.3,4985649,0.41,0.1386,296.1825,VOO
2019-12-19,293.78,294.88,293.75,294.8,2333488,1.02,0.3472,294.3025,VOO
2019-12-18,294.02,294.22,293.57,293.58,3295366,-0.44,-0.1496,293.8475,VOO
2019-12-17,293.99,294.19,293.5,293.56,3659229,-0.43,-0.1463,293.81,VOO
2019-12-16,293.26,294.11,293.22,293.5,3142450,0.24,0.0818,293.5225,VOO
2019-12-13,291.09,292.76,290.3,291.44,3520501,0.35,0.1202,291.3975,VOO
2019-12-12,288.85,292.1,288.61,291.33,3277393,2.48,0.8586,290.2225,VOO
2019-12-11,288.45,289.08,288.08,288.79,1836430,0.34,0.1179,288.6,VOO
2019-12-10,288.31,288.94,287.35,288.04,1823558,-0.27,-0.0936,288.16,VOO
2019-12-09,288.87,289.52,288.27,288.31,1480344,-0.56,-0.1939,288.7425,VOO
2019-12-06,288.58,289.65,288.55,289.19,1609493,0.61,0.2114,288.9925,VOO
2019-12-05,286.83,286.83,285.29,286.64,1597255,-0.19,-0.0662,286.3975,VOO
2019-12-04,285.41,286.7,285.07,286.11,3189831,0.7,0.2453,285.8225,VOO
2019-12-03,283.52,284.43,282.1,284.29,3250267,0.77,0.2716,283.585,VOO
2019-12-02,289.03,289.03,285.84,286.3,4422919,-2.73,-0.9445,287.55,VOO
2019-11-29,289.25,289.48,288.48,288.65,1988460,-0.6,-0.2074,288.965,VOO
2019-11-27,289.06,289.78,288.76,289.76,1640995,0.7,0.2422,289.34,VOO
2019-11-26,287.91,288.68,287.57,288.4,1802937,0.49,0.1702,288.14,VOO
2019-11-25,286.6,287.84,286.57,287.82,2048149,1.22,0.4257,287.2075,VOO
2019-11-22,285.75,285.86,284.6,285.65,1266929,-0.1,-0.035,285.465,VOO
2019-11-21,285.52,285.64,284.17,285.02,2311352,-0.5,-0.1751,285.0875,VOO
2019-11-20,285.91,286.42,283.89,285.46,2826599,-0.45,-0.1574,285.42,VOO
2019-11-19,287.24,287.24,285.88,286.47,3299986,-0.77,-0.2681,286.7075,VOO
2019-11-18,286.18,286.85,285.71,286.61,2288428,0.43,0.1503,286.3375,VOO
2019-11-15,285.64,286.43,285.0,286.43,1892548,0.79,0.2766,285.875,VOO
2019-11-14,283.64,284.4,282.99,284.31,2251206,0.67,0.2362,283.835,VOO
2019-11-13,282.83,284.32,282.59,283.93,1729194,1.1,0.3889,283.4175,VOO
2019-11-12,283.58,284.72,283.03,283.81,1737575,0.23,0.0811,283.785,VOO
2019-11-11,282.43,283.37,282.24,283.25,1125769,0.82,0.2903,282.8225,VOO
